id,xP
1,4.7
2,1.0
3,0.0
4,1.0
5,0.3
6,2.7
7,3.3
8,3.3
9,0.0
10,1.5
11,0.0
13,1.0
14,0.0
15,1.0
16,7.0
17,4.3
18,1.8
19,1.7
20,3.0
21,6.2
22,5.5
23,0.0
24,1.0
25,1.0
26,2.8
28,0.0
29,0.0
30,0.2
31,1.5
266,1.8
662,0.0
666,2.8
700,0.0
711,1.0
725,4.1
759,1.0
32,2.7
33,0.3
34,0.0
35,0.0
36,3.7
37,1.8
38,3.0
39,1.3
40,0.0
41,0.0
42,0.0
43,0.0
44,0.7
45,0.0
46,0.0
47,7.0
48,3.5
49,0.0
50,2.2
51,0.0
53,2.2
54,3.3
55,0.0
56,0.0
57,0.0
58,4.5
59,3.5
60,0.0
61,0.0
62,0.0
63,0.0
64,6.3
65,0.0
389,0.0
456,0.5
677,0.0
688,0.0
701,0.0
702,0.0
703,0.0
710,0.0
719,1.5
754,0.0
757,0.0
768,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,2.0
188,0.0
189,0.0
190,3.8
191,1.2
192,1.2
193,1.6
194,0.0
195,1.0
196,0.0
197,1.6
198,0.0
199,0.6
200,1.2
201,0.0
202,2.2
203,0.0
204,0.0
205,2.6
206,2.0
207,0.0
208,0.0
209,1.8
210,0.4
211,0.0
212,0.0
213,0.0
214,0.6
215,1.8
216,0.0
217,0.0
218,0.0
219,0.0
470,3.8
676,3.4
680,2.8
722,1.4
66,0.0
67,2.2
68,0.0
69,0.0
70,0.0
71,0.0
72,3.0
73,1.6
74,3.2
75,0.0
76,0.0
77,0.4
78,0.0
79,0.0
80,0.4
81,2.0
82,6.4
84,4.2
85,0.0
86,1.0
87,0.2
88,1.6
89,0.0
90,3.4
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,2.4
98,0.4
99,0.0
100,1.8
391,0.0
685,2.4
687,0.0
697,0.8
713,3.6
721,0.0
756,0.0
27,0.2
83,0.0
101,4.8
102,0.0
103,0.0
104,0.0
105,0.0
106,4.0
107,6.2
108,1.0
109,2.8
110,2.8
111,0.8
112,0.0
113,2.6
114,0.0
115,0.0
116,1.6
117,0.0
118,0.0
120,5.0
121,2.4
122,0.0
123,0.0
124,3.0
125,3.8
126,2.0
127,0.0
128,0.0
129,2.6
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
136,2.4
137,0.0
748,0.0
138,-1.0
139,3.0
140,-1.0
141,0.0
142,0.0
143,0.5
144,0.2
145,4.0
146,0.2
147,0.0
148,1.8
150,0.0
151,2.6
152,-0.5
153,0.0
154,0.0
155,0.0
156,-1.0
157,-0.7
158,1.8
159,0.0
160,1.3
161,0.0
162,0.5
163,1.8
164,0.0
165,0.0
166,1.0
167,0.0
169,1.7
170,-0.7
171,0.0
172,-0.7
173,1.5
174,0.0
175,-1.0
176,0.0
177,0.0
178,0.1
179,0.0
180,0.0
181,-0.2
744,-1.0
761,-1.0
168,0.0
220,4.5
221,0.0
222,0.0
223,0.0
224,2.8
225,5.5
226,5.5
227,0.0
228,4.7
229,0.2
230,3.8
231,0.0
232,0.5
233,0.0
234,0.0
235,2.5
236,3.3
237,2.0
238,0.7
239,1.2
240,0.0
241,0.7
243,0.0
244,0.0
245,0.0
246,0.5
247,0.0
248,0.0
249,3.3
250,0.7
251,0.0
252,0.2
453,1.8
672,0.0
743,0.0
253,2.7
254,0.0
255,0.0
256,0.0
257,3.0
258,2.0
259,0.2
260,4.3
261,1.4
262,0.0
263,0.8
264,0.0
265,0.0
267,0.0
268,0.0
269,0.2
270,0.8
271,0.0
272,1.3
273,4.2
274,0.0
275,0.0
276,1.8
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,2.7
284,1.7
285,0.0
286,0.0
690,0.0
712,3.0
723,0.3
732,1.3
762,0.5
773,1.4
242,1.0
287,4.6
288,0.0
289,0.0
290,0.0
291,6.2
292,3.6
293,4.6
