id,xP
1,3.0
2,1.0
3,0.0
4,1.0
5,0.0
6,2.0
7,2.0
8,3.7
9,0.0
10,1.3
11,1.0
13,1.0
14,0.0
15,1.0
16,8.0
17,1.3
18,1.7
19,1.3
20,6.0
21,5.0
22,7.3
23,0.0
24,1.0
25,1.3
26,3.3
28,0.0
29,0.0
30,0.5
31,0.5
266,9.0
662,2.0
666,0.5
700,1.0
711,1.0
725,2.0
32,8.0
33,0.0
34,0.0
35,0.0
36,4.7
37,5.7
38,5.3
39,0.3
40,0.0
41,5.3
42,0.0
43,0.0
44,1.0
45,0.0
46,0.0
47,6.7
48,3.0
49,0.0
50,4.3
51,0.0
53,4.3
54,4.3
55,3.7
56,0.0
57,0.0
58,5.7
59,3.3
60,0.0
61,0.0
62,0.0
63,0.0
64,1.7
65,0.0
389,0.0
456,1.0
677,0.3
688,0.0
701,0.0
702,0.0
703,0.0
710,0.0
719,0.0
754,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,1.0
188,0.0
189,0.0
190,0.0
191,3.0
192,1.7
193,0.0
194,0.0
195,0.3
196,0.0
197,0.0
198,1.3
199,0.0
200,2.7
201,0.0
202,1.0
203,0.0
204,0.0
205,4.7
206,0.3
207,1.3
208,0.0
209,0.7
210,2.3
211,0.0
212,0.0
213,0.0
214,0.0
215,4.3
216,0.0
217,1.0
218,0.0
219,0.0
470,1.7
676,2.7
680,1.0
722,3.7
66,0.0
67,1.5
68,0.0
69,0.0
70,0.0
71,0.0
72,2.5
73,0.8
74,0.8
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.4
82,0.6
84,3.0
85,5.2
86,1.0
87,0.0
88,1.0
89,0.0
90,2.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,3.2
98,1.8
99,0.0
100,1.5
391,0.0
685,0.5
687,0.0
697,2.2
713,0.2
721,0.5
27,0.7
83,7.0
101,2.0
102,0.0
103,0.0
104,0.0
105,0.0
106,2.3
107,0.3
108,1.3
109,0.7
110,2.3
111,0.0
112,0.0
113,2.3
114,0.0
115,0.0
116,3.7
117,0.0
118,0.0
120,4.3
121,2.7
122,0.0
123,0.0
124,4.0
125,0.3
126,1.3
127,0.0
128,0.0
129,2.3
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
136,10.0
137,0.0
748,0.0
138,0.0
139,6.7
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,5.7
146,4.3
147,0.0
148,5.0
150,0.0
151,4.3
152,0.7
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,2.7
159,0.0
160,5.7
161,0.0
162,0.3
163,2.7
164,0.0
165,0.0
166,3.3
167,1.3
169,2.3
170,0.0
171,0.0
172,0.0
173,3.7
174,0.0
175,0.0
176,0.0
177,0.0
178,4.0
179,0.0
180,2.0
181,0.3
744,0.0
168,-1.0
220,4.0
221,-1.0
222,0.0
223,-1.0
224,3.3
225,2.3
226,6.0
227,0.0
228,5.0
229,-1.0
230,2.3
231,0.0
232,2.3
233,-1.0
234,0.0
235,-1.0
236,5.3
237,4.3
238,0.7
239,1.3
240,0.0
241,-1.0
243,-1.0
244,0.0
245,0.0
246,1.0
247,-0.5
248,0.0
249,2.0
250,0.7
251,0.0
252,0.7
453,3.0
672,-1.0
743,-1.0
253,5.7
254,0.0
255,0.0
256,7.0
257,6.7
258,6.0
259,0.0
260,1.7
261,5.0
262,0.0
263,0.0
264,0.0
265,0.0
267,2.3
268,0.0
269,0.0
270,0.8
271,3.3
272,1.0
273,4.3
274,0.0
