id,xP
1,3.8
2,1.0
3,0.0
4,1.0
5,6.0
6,3.6
7,0.0
8,5.0
9,0.0
10,1.6
11,1.4
13,1.0
14,0.0
15,1.0
16,7.2
17,6.2
18,1.6
19,2.4
20,5.0
21,4.0
22,2.4
23,0.0
24,1.2
25,1.0
26,4.4
28,0.0
29,0.0
30,1.0
31,2.6
266,1.2
662,0.0
666,3.6
700,0.0
711,1.0
725,4.6
759,1.0
32,1.8
33,0.2
34,0.0
35,0.0
36,1.6
37,0.8
38,1.8
39,1.4
40,0.0
41,0.0
42,0.2
43,0.0
44,0.0
45,0.0
46,0.0
47,7.4
48,4.8
49,0.0
50,1.8
51,0.0
53,1.6
54,4.8
55,0.0
56,0.0
57,0.0
58,1.6
59,0.0
60,0.0
61,0.0
62,0.2
63,0.0
64,6.8
65,0.0
389,0.0
456,0.8
677,0.0
688,0.0
701,0.0
702,0.0
703,0.0
710,0.0
719,2.0
754,0.2
757,0.0
768,0.0
781,1.4
183,0.0
184,0.0
185,0.0
186,0.0
187,1.6
188,0.0
189,0.0
190,3.6
191,0.0
192,0.8
193,2.4
194,0.0
195,2.0
196,0.0
197,1.8
198,0.0
199,0.1
200,1.2
201,0.0
202,2.0
203,0.0
204,0.0
205,0.0
206,2.2
207,0.0
208,0.0
209,4.0
210,0.8
211,0.0
212,0.0
213,0.2
214,0.8
215,0.1
216,0.0
217,0.0
218,0.2
219,0.0
470,3.4
676,3.8
680,4.0
722,1.8
776,0.0
784,1.2
66,0.0
67,-0.2
68,0.0
69,-1.0
70,0.0
71,0.0
72,1.2
73,-0.4
74,1.0
75,-0.2
76,-1.0
77,0.4
78,0.0
79,0.0
80,-0.8
81,2.2
82,5.2
84,3.0
85,0.0
86,2.2
87,0.0
88,1.0
89,0.0
90,1.4
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,2.6
98,-0.4
99,0.0
100,1.4
391,0.0
685,-0.6
687,-1.0
697,-0.4
713,1.4
721,0.0
756,-1.0
782,0.3
27,0.4
83,0.0
101,5.6
102,0.0
103,0.0
104,0.0
105,0.0
106,7.0
107,7.0
108,3.4
109,3.6
110,3.8
111,0.0
112,0.0
113,2.2
114,0.0
115,0.0
116,1.8
117,0.0
118,0.0
120,6.4
121,2.6
122,0.0
123,0.0
124,2.6
125,6.4
126,2.2
127,0.0
128,0.0
129,3.8
130,0.0
131,0.0
132,0.0
133,0.2
134,0.0
136,5.6
137,0.0
748,0.0
138,0.0
139,4.0
140,0.0
141,0.0
142,0.0
143,1.5
144,1.2
145,2.7
146,1.5
147,0.0
148,3.7
150,0.0
151,2.5
152,2.8
153,0.0
154,0.0
155,0.0
156,0.0
157,1.0
158,3.7
159,0.0
160,1.7
161,0.0
162,1.7
163,1.5
164,0.0
165,0.0
166,4.2
167,0.0
169,2.8
170,0.7
171,0.0
172,0.5
