id,xP
1,6.0
2,1.0
3,0.0
4,1.0
5,6.8
6,6.5
7,2.8
8,5.2
9,0.0
10,1.0
11,2.8
13,1.0
14,0.0
15,1.0
16,0.9
17,1.6
18,5.2
19,3.2
20,4.0
21,4.0
22,0.0
23,0.0
24,1.2
25,0.0
26,7.0
28,0.0
29,0.0
30,2.8
31,3.0
266,1.8
662,1.0
666,6.2
700,0.0
711,1.0
725,2.8
759,1.0
32,5.0
33,0.0
34,0.0
35,0.0
36,3.0
37,2.0
38,3.0
39,2.5
40,0.8
41,2.5
42,0.0
43,0.0
44,1.0
45,0.0
46,0.0
47,5.5
48,0.0
49,0.8
50,4.0
51,0.0
53,0.0
54,0.0
55,0.2
56,0.0
57,0.0
58,0.0
59,2.2
60,0.0
61,0.0
62,0.0
63,0.0
64,3.0
65,0.0
389,0.2
456,2.0
688,0.0
699,1.0
701,0.0
702,0.0
703,0.0
710,0.0
719,0.2
754,0.2
757,0.0
768,0.0
781,0.0
792,0.0
808,1.5
183,0.0
184,0.0
185,0.0
186,0.0
187,1.8
188,0.0
189,0.0
190,0.2
191,2.2
192,0.0
193,2.0
194,0.0
195,1.8
196,0.0
197,0.0
198,2.2
199,0.0
200,1.8
201,0.0
202,0.5
203,0.0
204,0.0
205,0.0
206,3.8
207,1.0
208,0.0
209,0.5
210,0.8
211,0.0
212,0.0
213,0.0
214,0.0
215,0.8
216,0.0
217,2.2
218,-0.2
219,0.0
470,3.0
614,0.0
676,2.2
680,1.5
722,3.2
776,0.0
784,0.0
66,0.0
67,4.0
68,0.0
69,0.0
70,0.0
71,0.0
72,4.0
73,2.0
74,3.8
75,0.0
76,0.0
77,5.5
78,0.0
79,0.0
80,0.0
81,0.0
84,0.0
85,0.0
86,0.2
87,1.0
88,3.8
89,0.0
90,6.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,3.5
98,0.8
99,0.0
100,3.0
391,0.0
685,0.5
687,0.0
697,5.8
713,3.8
721,0.2
756,0.0
782,0.0
799,0.0
801,0.7
806,0.0
807,6.5
27,0.0
83,5.5
101,3.2
102,0.0
103,0.0
104,0.0
105,0.0
106,0.8
107,1.0
108,3.0
109,2.5
110,2.0
111,0.0
112,0.0
113,2.5
114,0.0
115,0.0
116,0.8
117,0.0
118,0.0
120,0.0
121,1.5
122,0.0
123,0.0
124,0.8
125,4.0
126,3.8
127,0.0
128,0.0
129,1.8
130,0.5
131,0.0
132,0.0
133,0.0
134,0.0
136,2.8
137,0.0
748,0.0
797,0.0
810,0.0
138,0.0
139,2.2
140,0.0
141,0.0
142,0.0
143,2.5
144,0.0
145,2.2
146,3.2
147,0.0
148,1.8
149,0.0
150,0.0
151,2.2
152,0.8
153,0.0
154,0.0
155,0.0
156,0.0
157,2.0
158,1.2
159,0.0
160,1.0
161,0.0
162,0.0
163,0.8
164,0.0
165,0.0
166,0.0
167,2.8
169,1.0
170,0.5
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.5
179,0.0
180,0.0
181,2.8
744,0.0
761,0.0
783,4.8
795,0.5
220,4.5
221,0.0
222,0.0
223,0.0
224,5.0
225,2.6
226,4.8
227,0.0
228,1.0
229,1.0
230,1.8
