id,xP
1,4.0
2,1.0
3,0.0
4,1.0
5,0.0
6,1.4
7,0.0
8,2.7
9,0.0
10,1.6
11,4.2
13,1.0
14,0.0
15,1.0
16,7.0
17,2.4
18,2.2
19,2.2
20,3.6
21,3.9
22,6.8
23,0.0
24,1.0
25,1.2
26,2.6
28,0.0
29,0.0
30,0.0
31,1.2
266,6.0
662,0.0
666,1.8
700,0.0
711,1.0
725,4.6
759,1.0
32,2.1
33,0.4
34,0.0
35,0.0
36,4.2
37,2.0
38,2.8
39,1.0
40,0.0
41,2.1
42,0.0
43,0.0
44,0.8
45,0.0
46,0.0
47,8.2
48,2.8
49,0.0
50,2.0
51,0.0
53,3.0
54,3.0
55,0.0
56,0.0
57,0.0
58,5.6
59,3.2
60,0.0
61,0.0
62,0.0
63,0.0
64,4.6
65,0.0
389,0.0
456,0.6
677,1.6
688,0.0
701,0.0
702,0.0
703,0.0
710,0.0
719,1.0
754,0.0
757,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,1.2
191,2.8
192,2.0
193,0.0
194,0.0
195,0.0
196,0.0
197,1.4
198,0.2
199,0.2
200,1.8
201,0.0
202,1.4
203,0.0
204,0.0
205,2.8
206,0.6
207,0.0
208,0.0
209,0.4
210,1.2
211,0.0
212,0.0
213,0.0
214,0.2
215,3.0
216,0.0
217,1.6
218,0.0
219,0.0
470,1.8
676,3.0
680,1.4
722,2.6
66,0.0
67,2.6
68,0.0
69,0.0
70,0.0
71,0.0
72,2.1
73,2.0
74,2.2
75,0.0
76,0.0
77,0.4
78,0.0
79,0.0
80,0.2
81,1.6
82,2.8
84,5.2
85,2.6
86,0.6
87,0.0
88,0.0
89,0.0
90,2.4
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,3.8
98,1.6
99,0.0
100,2.0
391,0.0
685,2.2
687,0.0
697,2.0
713,2.8
721,0.0
756,0.0
27,0.2
83,5.0
101,2.2
102,0.0
103,0.0
104,0.0
105,0.0
106,2.6
107,1.8
108,1.0
109,1.6
110,1.8
111,0.8
112,0.0
113,2.2
114,0.0
115,0.0
116,3.2
117,0.0
118,0.0
120,0.0
121,2.0
122,0.0
123,0.0
124,4.8
125,1.2
126,1.8
127,0.0
128,0.0
129,1.2
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
136,4.4
137,0.0
748,0.0
138,-0.5
139,3.3
140,-0.5
141,0.0
142,0.0
143,-0.3
144,-0.5
145,4.3
146,1.1
147,0.0
148,1.9
150,0.0
151,4.7
152,0.1
153,0.0
154,0.0
155,0.0
156,-0.5
157,-0.3
158,2.7
159,0.0
160,3.7
161,0.0
162,0.7
163,3.3
164,0.0
165,0.0
166,1.1
167,1.3
169,1.1
170,-0.3
171,0.0
172,-0.5
173,3.5
174,0.0
175,-0.5
176,0.0
177,0.0
178,2.3
179,0.0
180,0.0
181,0.1
744,-0.5
168,0.0
220,5.2
221,0.0
222,0.0
223,0.0
224,4.0
225,4.2
226,7.2
227,0.0
228,5.8
229,0.0
230,4.4
231,0.0
232,2.6
233,0.0
234,0.0
235,1.6
236,4.8
237,4.2
238,0.6
239,2.4
240,0.0
241,0.0
243,0.0
244,0.0
245,0.0
246,1.6
247,0.0
248,0.0
249,1.4
250,0.0
251,0.0
252,1.0
453,1.6
672,0.0
743,0.0
253,3.3
254,-0.5
255,-0.5
256,0.0
257,4.5
258,2.7
259,-0.5
260,5.1
261,3.7
262,-0.1
263,0.1
264,0.0
265,0.0
267,0.5
268,0.0
269,-0.5
270,0.3
271,2.1
272,0.9
273,4.7
274,-0.5
275,-0.5
