id,xP
1,3.7
2,0.5
3,0.0
4,0.5
5,5.3
6,4.5
7,2.1
8,4.5
9,0.0
10,0.5
11,0.4
13,0.5
14,0.0
15,0.5
16,4.5
17,1.5
18,3.5
19,2.3
20,2.9
21,6.1
22,0.0
23,0.0
24,0.9
25,0.0
26,4.5
28,0.0
29,0.0
30,1.3
31,0.7
266,4.3
662,1.5
666,6.5
700,0.4
711,0.5
725,4.5
759,0.5
32,4.5
33,0.5
34,0.0
35,0.0
36,1.7
37,1.7
38,4.1
39,3.3
40,3.7
41,1.1
42,0.7
43,0.0
44,2.5
45,0.0
46,0.0
47,4.1
48,0.0
49,1.5
50,1.7
51,0.0
53,0.0
54,0.0
55,1.3
56,0.0
57,0.0
58,0.0
59,2.7
60,0.0
61,0.0
62,0.0
63,0.0
64,2.1
65,0.0
389,0.0
456,2.5
688,0.5
699,2.5
701,0.0
702,0.5
703,0.5
710,0.5
719,0.7
754,0.5
757,0.5
768,0.5
781,0.5
792,0.9
808,2.9
183,-0.5
184,0.0
185,-0.5
186,0.0
187,0.1
188,0.0
189,0.0
190,-0.5
191,1.3
192,-0.5
193,1.5
194,0.0
195,0.1
196,0.0
197,0.0
198,0.0
199,1.3
200,4.1
201,0.0
202,0.5
203,-0.5
204,0.0
205,0.0
206,1.7
207,4.1
208,0.0
209,0.5
210,0.3
211,0.0
212,0.0
213,0.0
214,0.0
215,3.5
216,0.0
217,0.3
218,-0.1
219,0.0
470,0.5
614,0.9
676,1.9
680,0.0
722,0.3
776,-0.5
784,-0.5
66,0.0
67,4.5
68,0.0
69,0.0
70,0.0
71,0.0
72,3.2
73,0.8
74,4.8
75,0.0
76,0.0
77,6.0
78,0.0
79,0.0
80,0.0
81,0.0
84,2.0
85,1.5
86,0.8
87,1.0
88,0.0
89,0.0
90,3.5
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,2.8
98,1.0
99,0.0
100,1.8
391,0.0
685,0.0
687,0.0
697,4.0
713,2.5
721,0.0
756,0.0
782,0.0
799,0.0
801,0.2
806,0.0
807,5.0
27,0.5
83,6.1
101,3.5
102,0.5
103,0.0
104,0.5
105,0.7
106,0.9
107,2.7
108,3.7
109,3.3
110,1.4
111,0.5
112,0.0
113,5.3
114,0.0
115,0.0
116,0.6
117,0.0
118,0.0
120,1.7
121,4.7
122,0.0
123,0.0
124,1.7
125,3.5
126,3.7
127,0.0
128,0.0
129,1.5
130,1.1
131,0.0
132,0.0
133,0.0
134,0.0
136,3.9
137,0.0
748,0.1
797,0.5
810,0.5
819,1.9
138,0.0
139,3.8
140,0.0
141,0.0
142,0.0
143,1.2
144,0.0
145,1.0
146,3.2
147,0.0
148,3.5
149,0.0
150,0.0
151,4.5
152,0.8
153,0.0
154,0.0
155,0.0
156,0.0
157,2.2
158,0.5
159,0.2
160,0.5
161,0.0
162,0.0
163,3.0
164,0.2
165,0.0
166,0.0
167,1.0
169,5.5
170,1.8
171,0.0
172,0.0
173,0.8
174,0.0
175,0.0
176,0.0
177,0.0
178,5.2
179,0.0
180,0.0
181,0.8
744,0.0
761,0.0
783,3.0
795,0.8
220,1.3
221,-0.2
222,0.0
223,-0.5
224,0.0
225,2.5
226,2.0
227,0.0
228,1.7
229,-0.5
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,8.5
236,2.0
237,1.3
238,0.0
239,0.0
240,0.0
241,2.5
244,-0.3
245,0.0
246,1.5
247,-0.2
248,0.0
249,6.3
250,0.5
251,0.0
252,-0.5
453,0.0
672,-0.3
743,-0.5
789,-0.5
803,-0.5
253,5.5
254,-0.5
255,-0.5
256,3.1
257,3.3
258,3.7
259,-0.5
261,2.7
262,1.1
263,-0.5
264,0.0
265,-0.5
267,3.7
268,0.0
269,0.0
270,0.7
271,0.5
272,0.0
273,2.3
274,-0.5
275,0.0
276,-0.5
277,0.0
278,0.0
279,0.0
280,0.0
281,-0.5
282,0.0
283,0.0
284,0.0
285,0.0
286,-0.5
580,1.3
654,3.7
677,1.9
690,-0.5
712,0.9
723,1.1
732,-0.1
762,-0.5
773,-0.5
780,-0.5
793,-0.5
798,0.0
242,6.2
243,1.0
287,1.5
288,0.0
289,0.0
290,4.0
291,1.8
292,1.5
293,0.5
294,0.0
295,2.0
296,0.0
297,0.0
298,0.0
299,4.2
300,1.5
301,0.0
302,1.8
303,3.5
304,0.8
305,1.5
306,0.0
307,0.0
308,0.0
309,0.0
310,3.0
311,2.8
312,0.0
313,0.0
419,0.0
630,0.0
667,0.0
704,0.0
705,0.0
707,0.0
728,0.0
779,0.0
314,1.2
315,0.0
316,0.2
317,1.4
318,2.0
319,0.8
320,0.2
321,1.0
322,1.6
323,0.0
324,6.2
325,1.8
327,0.0
328,3.2
329,5.2
330,2.4
331,0.4
332,0.0
333,0.0
334,0.0
335,0.4
336,0.2
337,5.0
338,0.8
424,1.6
664,0.0
727,1.4
731,0.0
737,0.0
770,0.0
786,0.0
168,-0.5
339,-0.5
340,-0.5
341,1.7
342,3.3
343,1.5
344,0.5
345,-0.3
346,-0.5
347,0.7
348,2.7
349,0.0
350,2.0
351,-0.3
352,0.0
353,0.3
354,3.5
355,0.0
356,3.5
357,0.0
358,-0.5
359,0.0
360,0.0
361,0.0
362,-0.3
363,0.0
364,0.0
365,2.7
493,0.0
660,2.7
665,-0.5
691,2.3
698,0.0
706,2.3
741,0.0
787,-0.5
366,4.7
367,0.5
368,0.5
369,0.5
370,1.5
371,2.5
372,2.7
373,9.3
374,4.7
375,0.0
376,1.3
377,0.0
378,0.5
379,0.5
380,0.5
381,3.7
382,0.4
383,0.0
384,4.0
385,1.3
386,7.3
387,4.3
388,1.7
390,5.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.7
397,0.0
398,0.0
499,0.0
661,5.7
686,1.0
692,0.0
746,0.5
760,0.5
82,7.5
182,0.5
260,4.7
399,0.0
401,0.5
402,5.7
403,0.0
404,0.0
405,0.9
406,2.1
407,4.5
408,3.7
409,0.5
410,0.5
411,8.3
412,0.0
413,2.7
414,1.9
415,0.5
416,3.7
417,3.3
418,0.2
420,0.0
421,4.3
422,0.0
423,0.5
425,0.0
427,1.1
428,0.5
429,0.0
430,5.9
736,4.9
739,0.0
740,0.0
742,0.5
763,0.5
764,0.5
794,0.4
119,5.3
431,0.5
