id,xP
1,9.3
2,2.5
3,0.0
4,2.5
5,11.3
6,8.5
7,6.1
8,8.5
9,0.0
10,2.5
11,2.9
13,2.5
14,0.0
15,2.5
16,4.2
17,3.0
18,14.1
19,6.9
20,6.1
21,11.7
22,0.0
23,0.0
24,2.9
25,0.0
26,13.3
28,0.0
29,0.0
30,5.3
31,5.3
266,4.1
662,4.1
666,11.7
700,0.0
711,2.5
725,11.3
759,2.5
32,6.5
33,0.0
34,0.0
35,0.0
36,2.5
37,1.8
38,4.0
39,4.0
40,3.8
41,2.0
42,0.0
43,0.0
44,2.5
45,0.0
46,0.0
47,5.5
48,0.0
49,1.0
50,3.8
51,0.0
53,0.0
54,0.0
55,0.5
56,0.0
57,0.0
58,0.0
59,3.0
60,0.0
61,0.0
62,0.0
63,0.0
64,3.0
65,0.0
389,0.2
456,2.2
688,0.0
699,1.8
701,0.0
702,0.0
703,0.0
710,0.0
719,0.5
754,0.0
757,0.0
768,0.0
781,0.0
792,0.1
808,1.3
183,-0.5
184,0.0
185,-0.5
186,0.0
187,1.0
188,0.0
189,0.0
190,-0.5
191,2.0
192,-0.5
193,1.5
194,0.0
195,0.3
196,0.0
197,0.0
198,0.2
199,0.3
200,2.7
201,0.0
202,0.3
203,-0.5
204,0.0
205,0.0
206,2.3
207,2.7
208,0.0
209,0.3
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.7
216,0.0
217,1.7
218,-0.5
219,0.0
470,1.5
614,-0.3
676,2.5
680,0.5
722,1.3
776,-0.5
784,-0.5
66,0.0
67,4.2
68,0.0
69,0.0
70,0.0
71,0.0
72,3.8
73,2.2
74,4.5
75,0.0
76,0.0
77,7.2
78,0.0
79,0.0
80,0.0
81,0.0
84,0.0
85,0.0
86,0.2
87,1.2
88,3.0
89,0.0
90,6.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,3.2
98,1.0
99,0.0
100,2.8
391,0.0
685,0.2
687,0.0
697,6.8
713,3.5
721,0.0
756,0.0
782,0.0
799,0.0
801,0.8
806,0.0
807,6.3
27,0.0
83,4.5
101,2.5
102,-1.0
103,0.0
104,-1.0
105,-1.0
106,-0.5
107,1.8
108,2.8
109,1.8
110,1.2
111,-1.0
112,0.0
113,3.0
114,0.0
115,0.0
116,-0.2
117,0.0
118,0.0
120,0.0
121,-0.2
122,0.0
123,0.0
124,0.0
125,3.0
126,2.5
127,0.0
128,0.0
129,0.8
130,-0.8
131,0.0
132,0.0
133,0.0
134,0.0
136,1.8
137,0.0
748,0.0
797,-1.0
810,-1.0
138,0.0
139,2.2
140,0.0
141,0.0
142,0.0
143,2.5
144,0.0
145,2.2
146,3.2
147,0.0
148,1.8
149,0.0
150,0.0
151,2.0
152,0.5
153,0.0
154,0.0
155,0.0
156,0.0
157,2.2
158,1.0
159,0.0
160,1.0
161,0.0
162,0.0
163,0.2
164,0.2
165,0.0
166,0.0
167,2.5
169,1.2
170,1.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,1.8
179,0.0
180,0.0
181,1.0
744,0.0
761,0.0
783,4.5
795,0.8
220,2.5
221,0.4
222,0.0
223,0.5
224,4.5
225,1.7
226,4.0
227,0.0
228,1.5
229,1.5
230,2.5
231,0.5
232,0.4
233,0.7
234,0.0
235,9.0
236,2.5
237,5.5
238,4.5
239,0.0
240,0.0
241,3.3
244,0.0
245,0.0
246,2.3
247,0.0
248,0.0
249,10.5
250,2.5
251,0.0
252,0.5
453,1.0
672,1.0
743,0.5
789,0.5
803,0.5
253,3.5
254,0.5
255,0.5
256,2.7
257,4.7
258,3.0
259,0.7
261,4.5
262,2.0
263,0.5
264,0.0
265,0.0
267,5.3
268,0.0
269,0.0
270,2.0
271,1.3
272,4.5
273,2.7
274,0.5
275,0.0
276,0.5
277,0.0
278,0.0
279,0.0
280,0.0
281,0.5
282,0.0
283,0.0
284,0.0
285,0.0
286,0.5
580,2.0
654,4.5
677,1.7
690,0.1
712,1.5
723,0.5
732,1.3
762,0.5
773,0.5
780,0.5
793,0.5
798,0.0
242,4.5
243,0.8
287,2.0
288,0.0
289,0.0
