id,xP
1,4.2
2,1.0
3,0.0
4,1.0
5,0.0
6,1.1
7,3.5
8,3.8
9,0.0
10,1.5
11,4.8
13,1.0
14,0.0
15,1.0
16,5.8
17,2.5
18,2.5
19,2.2
20,4.1
21,4.3
22,8.0
23,0.0
24,1.0
25,1.2
26,2.8
28,0.0
29,0.0
30,0.0
31,1.0
266,7.0
662,0.9
666,1.5
700,1.0
711,1.0
725,4.5
759,2.3
32,1.9
33,-0.8
34,0.0
35,0.0
36,4.2
37,1.2
38,2.2
39,0.0
40,0.0
41,2.5
42,-1.0
43,0.0
44,0.0
45,-1.0
46,0.0
47,5.5
48,1.0
49,0.0
50,1.2
51,0.0
53,2.5
54,2.2
55,0.0
56,0.0
57,0.0
58,5.8
59,2.5
60,-1.0
61,0.0
62,-1.0
63,-1.0
64,3.5
65,0.0
389,-1.0
456,-0.2
677,1.0
688,-1.0
701,0.0
702,-1.0
703,-1.0
710,-1.0
719,-0.8
754,-1.0
757,-1.0
183,0.0
184,0.0
185,0.0
186,0.0
187,1.2
188,0.0
189,0.0
190,1.2
191,3.2
192,1.5
193,0.0
194,0.0
195,-0.8
196,0.0
197,0.0
198,0.0
199,0.2
200,2.0
201,0.0
202,1.2
203,0.0
204,0.0
205,2.5
206,0.5
207,0.0
208,0.0
209,0.5
210,1.5
211,0.0
212,0.0
213,0.0
214,0.0
215,3.5
216,0.0
217,1.5
218,0.0
219,0.0
470,2.0
676,1.5
680,1.2
722,2.8
66,0.0
67,3.0
68,0.0
69,0.0
70,0.0
71,0.0
72,3.2
73,2.0
74,2.8
75,0.0
76,0.0
77,0.2
78,0.0
79,0.0
80,0.2
81,1.5
82,2.0
84,3.5
85,0.0
86,0.5
87,0.0
88,0.0
89,0.0
90,2.5
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,3.2
98,2.0
99,0.0
100,1.2
391,0.0
685,2.8
687,0.0
697,2.5
713,2.8
721,0.5
756,0.0
27,0.2
83,5.8
101,2.0
102,0.0
103,0.0
104,0.0
105,0.0
106,2.2
107,0.8
108,1.0
109,1.0
110,1.0
111,1.0
112,0.0
113,1.8
114,0.0
115,0.0
116,2.5
117,0.0
118,0.0
120,1.8
121,2.2
122,0.0
123,0.0
124,3.8
125,0.8
126,1.5
127,0.0
128,0.0
129,1.2
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
136,5.0
137,0.0
748,0.0
138,0.0
139,4.5
140,0.0
141,0.0
142,0.0
143,0.2
144,0.0
145,6.0
146,2.0
147,0.0
148,2.8
