id,xP
1,9.3
2,1.5
3,0.0
4,1.5
5,9.3
6,8.0
7,4.0
8,0.0
9,0.0
10,5.0
11,0.0
13,1.5
14,0.0
15,1.5
16,7.5
17,4.0
18,2.7
19,1.7
20,6.0
21,5.3
22,0.0
23,0.0
24,1.5
25,0.0
26,3.5
28,0.0
29,0.0
30,4.7
31,1.7
266,5.3
662,3.3
666,6.5
700,1.7
711,1.5
725,4.0
759,1.5
32,2.7
33,-0.5
34,0.0
35,0.0
36,1.5
37,1.3
38,0.5
39,0.3
40,-0.3
41,0.7
42,-0.5
43,0.0
44,0.5
45,0.0
46,0.0
47,3.7
48,2.0
49,0.3
50,2.3
51,0.0
53,0.0
54,2.7
55,2.5
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,6.3
65,0.0
389,0.0
456,0.5
688,-0.5
699,0.0
701,0.0
702,-0.5
703,-0.5
710,-0.5
719,0.3
754,-0.5
757,-0.5
768,-0.5
781,-0.5
792,0.0
808,0.0
183,-0.2
184,0.0
185,-1.5
186,0.0
187,-0.2
188,0.0
189,0.0
190,-0.5
191,1.2
192,-1.2
193,-1.2
194,0.0
195,-0.5
196,0.0
197,0.0
198,0.2
199,-1.5
200,3.2
201,0.0
202,-0.8
203,-1.5
204,0.0
205,0.0
206,-1.5
207,0.4
208,0.0
209,-0.5
210,2.5
211,0.0
212,0.0
213,0.0
214,-1.5
215,1.2
216,-0.5
217,-1.2
218,-1.5
219,0.0
470,-0.8
614,-0.2
676,0.8
680,-1.2
722,1.5
776,-1.5
784,-1.5
820,-1.5
66,0.0
67,4.5
68,0.0
69,-0.5
70,0.0
71,0.0
72,8.2
73,5.2
74,6.2
75,-0.5
76,-0.5
77,5.2
78,0.0
79,0.0
80,-0.5
81,-0.5
84,1.8
85,1.8
86,1.5
87,0.0
88,-0.1
89,0.0
90,3.2
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,2.2
98,0.5
99,0.0
100,4.8
391,-0.2
685,-0.5
687,-0.5
697,0.2
713,0.0
721,-0.5
756,-0.5
782,-0.5
799,-0.5
801,-0.2
806,-0.5
807,6.2
27,1.0
83,5.8
101,3.8
102,0.0
103,0.0
104,0.0
105,0.0
106,3.0
107,3.5
108,1.5
109,0.0
110,1.8
111,0.0
112,0.0
113,2.5
114,0.0
115,0.0
116,0.8
117,0.0
118,0.0
120,2.0
121,4.8
122,0.0
123,0.0
124,0.2
125,0.8
126,4.8
127,0.0
128,0.0
129,4.2
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
136,2.8
137,0.0
748,0.5
797,0.2
810,0.0
819,0.0
823,0.0
824,0.0
826,0.0
138,0.5
139,3.8
140,0.5
141,0.0
142,0.0
143,0.8
144,0.0
145,6.5
146,6.2
147,0.0
148,3.5
149,0.5
150,0.0
151,3.8
152,3.2
153,0.0
154,0.0
155,0.0
156,0.5
157,0.0
158,1.5
159,1.2
160,5.2
161,0.0
162,0.0
163,6.5
164,0.5
165,0.0
166,1.2
167,3.8
169,0.8
170,0.5
171,0.0
172,0.0
173,0.6
174,0.0
175,0.0
176,0.0
177,0.0
178,3.5
179,0.0
180,0.0
181,1.5
744,0.5
761,0.5
783,4.2
795,0.5
220,0.8
221,1.0
222,0.0
223,0.0
224,2.0
225,0.3
226,0.7
227,1.7
228,0.7
229,0.0
230,2.3
231,0.3
232,0.0
233,0.7
234,0.0
235,1.3
236,1.3
237,7.7
238,0.0
239,0.0
240,0.0
241,2.0
244,0.3
245,0.0
246,4.3
247,0.0
248,0.0
249,3.3
250,0.3
251,0.0
252,0.0
453,0.2
672,1.3
743,0.0
789,0.0
803,0.0
829,0.0
833,0.0
834,0.0
840,1.3
253,1.0
254,0.0
255,0.0
256,3.0
257,2.2
258,1.6
259,0.0
261,1.2
262,0.6
263,0.2
264,0.0
265,0.0
267,4.2
268,0.0
269,0.0
270,0.2
271,2.2
272,0.6
273,3.8
274,0.0
275,0.0
276,0.8
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,2.0
284,0.0
285,0.0
286,0.0
580,1.6
654,1.6
677,0.2
690,0.0
712,0.8
723,2.0
732,0.0
762,0.0
773,0.0
780,0.0
793,0.0
798,0.0
242,4.2
243,0.8
287,1.5
288,0.0
289,0.0
290,0.0
291,5.2
292,0.8
293,2.0
294,0.2
295,2.0
296,0.2
297,0.0
298,0.0
299,2.0
300,0.8
301,0.5
302,0.0
303,2.5
304,1.5
305,0.2
306,0.0
307,0.0
308,0.0
309,0.0
310,3.8
311,2.8
312,0.0
313,0.0
419,0.0
630,0.0
667,0.0
704,0.0
705,0.0
707,0.0
728,4.0
779,0.0
314,4.3
315,0.0
316,4.3
317,0.0
318,3.3
319,3.7
320,1.3
321,0.5
322,0.5
323,0.5
324,1.0
325,2.5
327,0.0
328,0.0
329,2.3
330,1.5
331,1.3
332,3.7
333,0.0
334,0.0
335,1.3
336,1.0
337,1.7
338,1.7
424,1.7
664,0.5
727,2.5
731,1.0
737,1.0
770,0.5
786,0.5
168,0.0
339,-0.5
340,-0.5
341,4.5
342,0.0
