id,xP
1,5.0
2,1.0
3,0.0
4,1.0
5,5.0
6,4.7
7,0.8
8,0.0
9,0.0
10,1.7
11,3.7
13,1.0
14,0.0
15,1.0
16,1.0
17,2.7
18,2.7
19,1.7
20,1.7
21,3.7
22,0.0
23,0.0
24,1.0
25,0.0
26,4.7
28,0.0
29,0.0
30,4.7
31,1.3
266,4.0
662,1.3
666,3.3
700,1.3
711,1.0
725,4.3
759,1.0
32,1.7
33,1.0
34,0.0
35,0.0
36,1.3
37,2.3
38,1.0
39,2.0
40,0.3
41,1.0
42,0.3
43,0.0
44,0.7
45,0.0
46,0.0
47,5.3
48,2.0
49,0.3
50,1.3
51,0.0
53,0.0
54,2.7
55,1.7
56,0.0
57,0.0
58,0.0
59,1.3
60,0.0
61,0.0
62,0.0
63,0.0
64,6.7
65,0.0
389,0.0
456,0.7
688,0.0
699,0.3
701,0.0
702,0.0
703,0.0
710,0.0
719,0.7
754,0.0
757,0.0
768,0.0
781,0.0
792,0.0
808,2.3
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
470,0.0
614,0.0
676,0.0
680,0.0
722,0.0
776,0.0
784,0.0
820,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
391,0.0
685,0.0
687,0.0
697,0.0
713,0.0
721,0.0
756,0.0
782,0.0
799,0.0
801,0.0
806,0.0
807,0.0
27,1.2
83,1.5
101,2.8
102,-0.5
103,0.0
104,-0.5
105,-0.5
106,3.2
107,2.2
108,-0.5
109,0.0
110,3.8
111,-0.5
112,0.0
113,2.5
114,0.0
115,0.0
116,-0.5
117,0.0
118,0.0
120,2.8
121,2.2
122,0.0
123,0.0
124,0.0
125,0.0
126,4.5
127,0.0
128,0.0
129,3.2
130,-0.5
131,0.0
132,0.0
133,0.0
134,0.0
136,4.8
137,0.0
748,-0.1
797,0.0
810,-0.5
819,-0.5
823,-0.5
824,-0.5
826,-0.5
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
744,0.0
761,0.0
783,0.0
795,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
453,0.0
672,0.0
743,0.0
789,0.0
803,0.0
829,0.0
253,2.5
254,-0.5
255,-0.5
256,5.2
257,5.5
258,3.5
259,-0.2
261,2.5
262,-0.5
263,-0.4
264,0.0
265,-0.5
267,1.8
268,0.0
269,0.0
270,0.5
271,1.5
272,2.2
273,0.5
274,-0.5
275,0.0
276,-0.2
277,0.0
278,0.0
279,0.0
280,0.0
281,-0.5
282,0.0
283,4.5
284,0.0
285,0.0
286,-0.5
580,1.2
654,0.8
677,0.0
690,-0.5
712,0.8
723,5.2
732,-0.5
762,-0.5
773,-0.5
780,-0.5
793,-0.5
798,0.0
242,7.7
243,1.0
287,0.7
288,0.0
289,0.0
290,0.0
291,2.3
292,2.3
293,2.0
294,0.0
295,0.7
296,0.0
