id,xP
1,3.8
2,0.5
3,0.0
4,0.5
5,6.4
6,3.5
7,3.5
8,5.2
9,0.0
10,1.2
11,0.5
13,0.5
14,0.0
15,0.5
16,4.2
17,2.2
18,0.0
19,3.5
20,2.8
21,8.2
22,3.2
23,0.0
24,0.5
25,1.2
26,2.8
28,0.0
29,0.0
30,0.0
31,0.0
266,4.5
662,1.2
666,2.5
700,0.5
711,0.5
725,0.0
32,2.1
33,0.5
34,0.0
35,0.0
36,5.2
37,2.8
38,2.5
39,0.8
40,0.6
41,2.2
42,0.5
43,0.0
44,2.2
45,0.5
46,0.0
47,4.5
48,0.0
49,0.0
50,4.8
51,0.0
53,6.2
54,4.2
55,0.0
56,0.0
57,0.0
58,4.5
59,0.0
60,0.5
61,0.0
62,0.5
63,0.5
64,4.5
65,0.0
389,1.2
456,0.6
677,2.5
688,0.5
701,0.0
702,0.5
703,0.5
710,0.5
719,1.2
183,-0.5
184,0.0
185,-0.5
186,0.0
187,0.2
188,-0.5
189,0.0
190,0.2
191,0.5
192,2.5
193,-0.5
194,0.0
195,-0.5
196,0.0
197,-0.5
198,-0.2
199,-0.2
200,5.2
201,0.0
202,0.2
203,-0.5
204,0.0
205,4.2
206,-0.5
207,0.2
208,0.0
209,1.5
210,1.2
211,0.0
212,0.0
213,-0.5
214,-0.5
215,0.2
216,0.0
217,2.5
218,-0.5
219,0.0
470,1.8
676,2.2
680,0.2
722,3.2
66,0.0
67,4.0
68,0.0
69,0.0
70,0.0
71,0.0
72,6.0
73,0.0
74,5.7
75,0.0
76,0.0
77,2.3
78,0.0
79,0.0
80,0.0
81,3.0
82,10.0
84,2.3
85,2.3
86,2.0
87,2.0
88,0.0
89,0.0
90,2.7
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,2.0
98,0.0
99,0.0
100,2.0
391,1.7
685,3.3
687,0.0
697,0.7
713,0.3
721,0.3
27,-0.5
83,0.5
101,3.5
102,-0.5
103,-0.5
104,-0.5
105,-0.5
106,0.5
107,0.2
108,0.5
109,0.2
110,1.2
111,-0.8
112,0.0
113,1.2
114,-0.5
115,0.0
116,0.8
117,0.0
118,0.0
120,1.8
121,3.5
122,-0.5
123,0.2
124,2.5
125,0.5
126,1.8
127,-0.2
128,0.2
129,3.2
130,-0.5
131,-0.5
132,0.0
133,-0.5
134,0.0
136,5.2
137,-0.5
138,0.0
139,1.3
140,0.0
141,0.0
142,0.0
143,0.0
144,0.3
145,3.0
146,1.7
147,0.0
148,1.7
150,0.0
151,5.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,1.0
158,2.7
159,0.0
160,5.3
161,0.0
162,2.7
163,0.0
164,0.0
165,0.0
166,4.0
167,1.0
169,1.3
170,0.7
171,0.0
172,0.0
173,1.7
174,0.0
175,0.0
176,0.0
177,0.0
178,4.3
179,0.0
180,1.7
181,0.0
168,-0.5
220,-0.5
221,-0.2
222,0.0
223,-0.5
224,1.8
225,3.2
226,0.0
227,0.0
228,1.5
229,-0.5
230,0.0
231,0.0
232,0.0
233,0.2
234,0.0
235,0.0
236,1.2
237,3.5
238,3.5
239,-0.2
240,0.0
241,4.8
243,-0.5
244,0.2
245,0.0
246,0.0
247,0.0
248,0.0
249,1.5
250,0.0
251,0.0
252,-0.2
453,0.2
672,0.5
743,0.7
253,2.0
254,0.0
255,0.0
256,4.0
257,3.0
258,4.3
259,0.0
260,5.7
261,3.7
262,0.0
263,0.0
264,0.0
265,0.0
267,6.0
268,0.0
269,0.0
270,0.8
271,3.7
272,0.7
273,4.3
274,0.0
275,0.0
276,1.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,3.3
284,2.0
285,0.0
286,0.0
690,0.0
712,1.7
723,0.0
732,0.3
242,0.0
287,2.0
288,0.0
289,0.0
290,0.0
291,3.0
292,2.0
293,2.7
294,0.3
295,5.3
296,0.0
297,0.0
298,0.0
299,5.0
300,0.0
301,0.7
302,4.7
303,4.0
304,1.3
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,1.0
311,1.3
312,0.0
313,0.0
419,4.3
630,0.0
667,0.0
704,0.0
705,0.0
707,1.0
728,0.0
314,1.3
315,0.0
316,0.3
317,3.3
318,1.7
319,1.3
320,0.7
321,0.3
322,0.0
323,0.0
324,5.7
325,1.0
326,1.0
327,0.0
328,5.3
329,4.3
330,2.0
331,1.0
332,2.0
333,0.0
334,0.0
335,1.7
336,0.0
337,1.7
338,0.0
664,0.0
727,1.7
731,0.7
737,0.0
339,-0.5
340,-0.5
341,1.5
342,2.8
343,2.2
344,-0.5
345,-0.5
346,-0.5
347,1.5
348,2.8
349,0.0
350,3.2
351,0.0
352,0.5
353,0.0
354,2.2
355,0.0
356,-0.2
357,0.0
358,0.5
359,0.0
360,0.0
361,0.0
362,-0.2
363,0.0
364,0.0
365,0.5
493,5.8
660,5.8
665,0.0
691,4.5
698,5.5
706,0.2
741,-0.2
366,0.0
367,1.2
368,0.5
369,0.5
370,0.8
371,2.5
372,0.8
373,2.8
374,3.2
375,1.5
376,0.5
377,0.0
378,0.5
379,0.5
380,0.5
381,3.5
382,1.5
383,0.0
384,3.8
385,1.7
386,2.5
387,2.8
388,1.5
390,8.8
392,0.8
393,0.0
394,0.0
395,0.0
396,0.5
397,0.0
398,0.5
499,3.2
661,2.6
686,0.8
692,0.0
182,0.5
399,0.0
400,0.5
401,0.5
402,0.0
403,6.5
404,0.0
405,1.2
406,0.0
407,6.5
408,4.8
409,0.8
410,0.8
411,4.8
412,0.0
413,0.0
414,2.8
415,2.5
416,1.5
417,0.0
418,5.2
420,0.0
421,2.2
422,0.5
423,2.5
424,1.8
425,0.0
427,5.2
428,0.0
429,0.5
430,11.5
736,3.5
739,0.5
740,0.5
742,0.5
119,4.2
431,1.8
432,0.0
433,0.0
434,0.5
435,0.5
436,4.8
437,0.0
438,0.0
439,0.5
440,3.8
441,2.5
442,4.8
443,3.5
444,3.2
445,0.0
446,0.5
447,0.5
448,0.5
449,4.5
450,1.8
451,0.0
452,2.2
454,0.0
455,4.5
457,2.8
458,1.5
459,1.8
460,0.0
461,0.5
462,0.5
463,0.5
464,0.0
465,0.0
466,0.8
467,0.5
468,0.0
681,6.5
733,3.5
52,0.5
135,0.0
469,5.5
471,0.5
472,0.0
473,2.8
474,0.5
475,6.2
476,7.2
477,0.0
478,2.5
479,0.5
480,0.8
481,0.5
482,0.5
483,0.5
484,0.0
485,2.5
486,2.2
487,1.5
488,5.8
489,2.8
490,2.5
491,4.5
492,0.0
494,1.5
495,0.0
496,0.0
497,1.8
498,0.0
500,1.5
501,0.5
674,0.5
684,6.5
689,0.5
714,5.5
12,0.2
426,-0.2
502,2.2
503,0.0
504,0.0
505,1.5
506,-0.4
507,0.0
508,3.2
509,0.0
510,0.5
511,1.5
512,0.0
513,-0.5
514,-0.5
515,1.8
516,0.5
517,2.2
518,0.0
519,-0.5
520,0.0
521,-0.2
522,-0.2
523,0.0
524,0.0
525,1.5
526,0.5
527,-0.5
669,1.2
675,-0.5
693,0.2
696,0.2
699,0.0
715,-0.5
716,-0.2
729,0.0
734,0.8
528,-0.5
529,-0.5
530,-0.5
531,1.2
532,3.2
533,0.0
534,-0.5
535,0.0
536,0.0
537,0.0
538,-0.5
539,-0.5
540,-0.5
541,0.0
542,0.0
543,0.2
544,0.0
545,0.0
546,0.0
547,1.8
548,0.0
549,-0.2
550,-0.5
551,0.2
552,0.8
553,1.5
554,-0.5
555,0.0
556,0.0
557,-0.5
558,-0.5
559,0.0
560,3.5
561,0.2
562,-0.5
563,0.0
564,0.0
668,4.8
670,4.2
678,-0.2
683,6.5
694,3.8
724,0.5
730,0.2
735,-0.2
565,2.5
566,0.5
567,0.5
568,3.5
569,2.2
570,0.8
571,0.5
572,0.0
573,1.5
574,2.2
575,2.2
576,0.0
577,0.2
578,0.0
579,0.0
580,1.5
581,0.0
582,7.5
583,0.0
584,3.8
585,3.2
586,2.2
587,0.2
588,2.2
589,0.0
590,0.0
591,0.8
592,0.0
593,2.2
594,0.0
595,0.5
596,0.0
597,4.5
598,0.0
599,0.5
673,5.2
717,1.8
726,0.0
149,-0.2
600,1.5
601,0.0
602,-0.5
603,3.2
604,0.0
605,1.5
606,1.8
607,0.0
608,-0.5
609,-0.5
610,-0.2
611,0.0
612,1.5
613,0.0
614,0.2
615,1.2
616,0.0
617,0.0
618,-0.5
619,0.2
620,0.0
621,-0.2
622,0.0
623,0.2
624,6.2
625,1.2
