id,xP
1,5.3
2,1.0
3,0.0
4,1.0
5,8.3
6,3.7
7,5.3
8,5.3
9,0.0
10,1.7
11,1.0
13,1.0
14,0.0
15,1.0
16,7.0
17,0.0
18,0.0
19,0.3
20,7.0
21,8.3
22,3.3
23,0.0
24,1.3
25,1.3
26,4.0
28,0.0
29,0.0
30,0.0
31,0.0
266,6.3
662,1.7
666,1.0
700,1.0
711,1.0
725,1.7
32,7.7
33,0.0
34,0.0
35,0.0
36,7.0
37,5.3
38,5.0
39,0.7
40,0.1
41,5.0
42,0.0
43,0.0
44,0.3
45,0.0
46,0.0
47,2.0
48,1.3
49,0.0
50,5.0
51,0.0
53,2.7
54,2.3
55,2.7
56,0.0
57,0.0
58,2.0
59,4.3
60,0.0
61,0.0
62,0.0
63,0.0
64,2.0
65,0.0
389,0.0
456,1.0
677,1.0
688,0.0
701,0.0
702,0.0
703,0.0
710,0.0
719,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,1.3
188,0.0
189,0.0
190,0.3
191,1.7
192,3.0
193,0.0
194,0.0
195,0.3
196,0.0
197,0.0
198,2.3
199,0.0
200,2.0
201,0.0
202,1.3
203,0.0
204,0.0
205,4.3
206,0.7
207,3.0
208,0.0
209,1.0
210,1.0
211,0.0
212,0.0
213,0.0
214,0.0
215,6.3
216,0.0
217,2.3
218,0.0
219,0.0
470,2.0
676,3.0
680,0.7
722,2.7
66,0.0
67,3.7
68,0.0
69,0.0
70,0.0
71,0.0
72,3.3
73,0.3
74,4.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,1.3
82,1.7
84,5.0
85,5.3
86,1.0
87,1.0
88,1.0
89,0.0
90,3.3
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,1.0
98,0.3
99,0.0
100,3.0
391,0.3
685,0.3
687,0.0
697,0.7
713,2.0
721,2.7
27,0.7
83,5.7
101,1.7
102,0.0
103,0.0
104,0.0
105,0.0
106,1.7
107,0.3
108,1.7
109,0.7
110,2.0
111,0.0
112,0.0
113,2.7
114,0.0
115,0.0
116,0.7
117,0.0
118,0.0
120,5.3
121,3.7
122,0.0
123,0.3
124,1.7
125,2.0
126,1.0
127,0.0
128,0.3
129,2.3
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
136,6.7
137,0.0
748,1.7
138,0.0
139,4.3
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.3
146,4.0
147,0.0
148,3.7
150,0.0
151,4.7
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,2.3
159,0.0
160,5.7
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,2.3
167,1.7
169,6.7
170,0.3
171,0.0
172,0.7
173,5.7
174,0.0
175,0.3
176,0.0
177,0.0
178,4.7
179,0.0
180,1.0
181,2.3
744,0.3
168,0.0
220,4.3
221,0.0
222,0.0
223,0.0
224,4.7
225,3.0
226,4.7
227,0.0
228,7.0
229,0.0
230,4.0
231,0.0
232,0.7
233,0.7
234,0.0
235,0.0
236,5.0
237,2.3
238,2.0
239,1.0
240,0.0
241,4.7
243,0.3
244,0.0
245,0.0
246,0.3
247,0.0
248,0.0
249,6.0
250,0.7
251,0.0
252,1.0
453,6.7
672,0.0
743,0.0
253,5.7
254,0.0
255,0.0
256,4.7
257,6.0
258,6.3
259,0.3
260,4.7
261,5.3
262,0.0
263,0.0
264,0.0
265,0.0
267,2.7
268,0.0
269,0.0
270,1.0
271,3.3
272,4.3
273,1.7
274,0.0
275,0.0
276,0.3
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,4.3
284,0.0
285,0.0
286,0.0
690,0.0
712,1.7
723,3.7
732,0.3
242,4.3
287,3.3
288,0.0
289,0.0
290,0.0
291,2.7
292,3.0
293,1.3
294,0.0
295,6.7
296,0.0
297,0.0
298,0.0
299,4.7
300,0.3
301,0.3
302,5.3
303,2.0
304,2.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,1.0
311,1.3
312,0.0
313,0.0
419,2.0
630,0.0
667,0.0
704,0.0
705,0.0
707,0.0
728,0.7
314,3.7
315,0.0
316,0.0
317,3.0
318,3.0
319,0.3
320,0.3
321,0.0
322,3.7
323,0.0
324,2.0
325,1.0
326,1.3
327,0.0
328,7.3
329,3.7
330,3.0
331,0.7
332,3.0
333,0.0
334,0.0
335,1.7
336,0.0
337,3.7
338,0.7
664,0.0
727,0.7
731,2.0
737,0.3
339,0.0
340,0.0
341,0.0
342,1.3
343,0.3
344,2.0
345,0.0
346,0.0
347,1.0
348,5.0
349,0.0
350,6.7
351,0.0
352,1.0
353,1.0
354,2.3
355,0.0
356,0.0
357,0.0
358,1.7
359,0.0
360,0.0
361,0.0
362,0.3
363,0.0
364,0.0
365,3.3
493,2.7
660,1.7
665,1.7
691,1.3
698,2.7
706,0.3
741,0.0
366,0.0
367,5.3
368,0.0
369,0.0
370,0.0
371,2.3
372,3.0
373,3.0
374,4.0
375,3.3
376,0.7
377,0.0
378,0.0
379,0.0
380,0.0
381,6.0
382,1.7
383,0.0
384,2.0
385,0.7
386,2.7
387,4.3
388,0.7
390,4.3
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
499,0.0
661,1.7
686,0.3
692,0.0
746,0.0
182,0.0
399,0.0
400,0.0
401,0.0
402,0.3
403,3.3
404,0.0
405,0.0
406,0.0
407,5.7
408,4.0
409,0.7
410,0.0
411,6.7
412,0.0
413,1.0
414,2.7
415,1.0
416,3.0
417,4.0
418,4.7
420,0.0
421,0.1
422,0.0
423,4.0
424,0.7
425,0.0
427,0.7
428,0.0
429,0.0
430,6.3
736,3.3
739,0.0
740,0.0
742,0.0
119,8.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,3.7
437,0.0
438,0.3
439,0.0
440,0.7
441,1.7
442,2.0
443,3.7
444,0.7
445,0.0
446,0.0
447,1.0
448,0.0
449,4.7
450,5.0
451,0.0
452,6.7
454,0.0
455,0.3
457,10.7
458,0.3
459,0.7
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.3
467,0.0
468,0.0
681,2.3
733,1.3
52,0.7
135,0.0
469,3.0
471,0.0
472,0.0
473,0.0
474,0.7
475,1.3
476,1.0
477,0.0
478,0.7
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.5
486,1.0
487,3.7
488,6.0
489,6.0
490,2.3
491,2.3
492,0.0
494,0.3
495,0.0
496,0.0
497,1.0
498,0.0
500,0.0
501,0.0
674,0.0
684,2.0
689,0.0
714,2.7
12,0.0
426,0.0
502,2.0
503,0.0
504,0.0
505,2.0
506,1.7
507,0.0
508,1.3
509,0.0
510,0.0
511,0.3
512,0.0
513,0.0
514,0.0
515,6.7
516,0.2
517,5.0
518,0.0
519,0.7
520,0.0
521,2.0
522,2.3
523,0.0
524,0.0
525,0.0
526,2.3
527,1.0
669,2.7
675,0.0
693,3.0
696,0.3
699,0.0
715,0.0
716,3.3
729,0.0
734,0.0
528,-1.0
529,-1.0
530,-1.0
531,4.3
532,0.3
533,-0.5
534,-1.0
535,-0.5
536,-0.5
537,0.0
538,-1.0
539,-1.0
540,-1.0
541,0.3
542,0.0
543,-0.7
544,0.0
545,0.0
546,0.0
547,2.0
548,0.0
549,-1.0
550,-1.0
551,-0.7
552,2.0
553,2.3
554,-1.0
555,0.0
556,0.0
557,-1.0
558,-1.0
559,0.0
560,2.7
561,-0.7
562,-1.0
563,0.0
564,0.0
668,4.0
670,1.7
678,-1.0
683,0.0
694,1.3
724,0.7
730,2.3
735,2.0
565,3.7
566,0.0
567,0.0
568,5.0
569,0.7
570,3.0
571,0.0
572,0.0
573,3.0
574,1.7
575,8.7
576,0.0
577,0.0
578,0.0
579,0.0
580,1.7
581,0.0
582,0.7
583,0.0
584,2.3
585,3.0
586,0.0
587,0.0
588,2.7
589,0.0
590,0.0
591,0.0
592,0.0
593,4.0
594,0.0
595,0.0
596,0.0
597,3.7
598,0.0
599,0.0
673,4.0
717,2.7
726,1.7
745,0.0
750,1.3
751,1.2
149,0.7
600,2.3
601,0.0
602,0.0
603,1.3
604,0.0
605,1.3
606,0.0
607,0.0
608,0.0
609,1.7
610,3.7
611,0.0
612,4.7
613,6.7
614,0.0
615,2.7
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.7
622,0.0
623,2.3
624,3.0
625,0.0
626,0.0
659,3.0
671,3.7
679,0.0
708,4.7
718,0.7
738,0.0
747,0.0
752,1.3
627,2.0
628,0.0
629,0.0
631,0.0
632,0.0
633,1.0
634,-1.0
635,0.0
636,2.3
637,0.3
638,0.7
639,0.0
640,0.0
641,0.0
642,1.0
643,1.3
644,1.7
645,0.0
646,1.3
647,0.0
648,4.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,3.3
655,0.0
656,0.0
657,0.0
658,0.0
663,1.0
682,0.3
695,1.3
709,2.0
720,0.7
749,1.2
